"","population","year","site","nest","species","exp","type","laid","hatch","manip","ring","mate_ring","chick1","chick2","chick3","chick4","chick5","chick6","comments","field_sex_focal","field_sex_mate","code","nest.id","year.cr","year.mr","year.code","first.res","last.res","first.cap","last.cap","first.cap.r","last.cap.r","laying_date","found_date","end_date","fate","latitude","longitude","no_chicks","clutch_size","laying_date.r","found_date.r","end_date.r","hatching_date.r","first.bf.adult","last.bf.adult","adult.not.seen.bf","times.adult.not.seen","total.brood.res","last.bf.adult.before.desertion","datenot.seen.after.desertion","first.bf","last.bf","chicks.alive.last","chicks.not.seen.bf","first.bf.adult.r","last.bf.adult.r","adult.not.seen.bf.r","last.bf.adult.before.desertion.r","datenot.seen.after.desertion.r","first.bf.r","last.bf.r","chicks.alive.last.r","chicks.not.seen.bf.r","chick1.capdate","chick1.tarsus","chick1.weight","chick2.capdate","chick2.tarsus","chick2.weight","chick3.capdate","chick3.tarsus","chick3.weight","largest.chick.tarsus","largest.chick.capture","largest.chick.age","largest.chick.capdate","estimated.ld","layingdate","check.estld","first.res.bs","last.res.bs","first.d.seen","last.d.seen","mol_sex_focal","mol_sex_mate","captured_focalyear_focal","captured_focalyear_mate","northing","easting","estimated.hd","error.p","error.ch","bf.quality","comments_field","comments_stdfile","year.ring","pop.sp","ld.minus10","clutch_size1","clutch_size2","clutch_size3","clutch_size4","fate1","fate2","fate3","fate4","no_chicks1","no_chicks2","no_chicks3","no_chicks4","jd.idate","total.nests.peryear","ordinal.nest.peryear","earliest.seen","latest.seen","min.ldminus10","earliest.founddate","latest.enddate","min.layingdate","bs.start","bs.start.which","bs.end","bs.end.which","bs.length","sex.reliable"
"1982","Maio",2014,"S","10","KP",NA,NA,NA,NA,NA,"CA1104","CA3065","CA4143",NA,NA,NA,NA,NA,NA,"F","M","MX.OX|GX.OX","Maio-KP-2014-S-10",2007,2007,NA,"07/10/2014","08/10/2014",NA,NA,NA,NA,NA,NA,NA,"HATCH",NA,NA,"1","1","06/10/2014",2014-10-07,2014-10-31,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,"01/11/2014","24/11/2014",NA,NA,NA,"31/10/2014","24/11/2014","04/11/2014","24/11/2014","31/10/2014",18.4,6.67,NA,NA,NA,NA,NA,NA,18.4,"31/10/2014",-1.688888889,"31/10/2014","06/10/2014",2014-10-06,0,NA,NA,2014-10-07,2014-11-24,"F","M","no","no",77007,60306,"31/10/2014",NA,NA,NA,NA,NA,"2014-CA1104","Maio-KP",2014-09-26,"1",NA,NA,NA,"HATCH",NA,NA,NA,"1",NA,NA,NA,279,1,1,2014-10-07,2014-11-24,2014-09-26,2014-10-07,2014-10-31,2014-10-06,2014-09-26,"min.ldminus10",2014-11-24,"latest.seen",59,NA
"1983","Maio",2014,"S","101","KP",NA,NA,NA,NA,NA,"CA3450","CA3500",NA,NA,NA,NA,NA,NA,NA,"F","M","MX.YX|RX.GX","Maio-KP-2014-S-101",2010,2010,NA,"09/09/2014","10/10/2014",NA,NA,"30/09/2014","30/09/2014",NA,NA,NA,"Predated by cat",NA,NA,"0","3","20/09/2014",2014-09-22,2014-10-02,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-09-20,NA,NA,NA,2014-09-09,2014-10-10,"F","M","yes","yes",75484,61446,NA,NA,NA,NA,NA,NA,"2014-CA3450","Maio-KP",2014-09-10,"3","2",NA,NA,"Predated by cat","HATCH",NA,NA,"0","2",NA,NA,263,2,1,2014-09-09,2014-10-10,2014-09-10,2014-09-22,2014-11-10,2014-09-20,2014-09-09,"earliest.seen",2014-11-10,"latest.enddate",62,NA
"1984","Maio",2014,"S","102","KP",NA,NA,NA,NA,NA,"CA2721","CA1136",NA,NA,NA,NA,NA,NA,NA,"F","M","MX.WX|BX.GX","Maio-KP-2014-S-102",2010,2009,NA,"12/09/2014","19/11/2014",NA,NA,NA,NA,NA,NA,NA,"Disappeared",NA,NA,"0","2","05/10/2014",2014-10-06,2014-11-03,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-10-05,NA,NA,NA,2014-09-12,2014-11-19,"F","M","yes","no",76083,60847,NA,NA,NA,NA,"CA1136 was molecularly sexed as Female however in the field it was always sexed as Male, CA2721 molecularly sexed as female","sex needs to be checked (CCI 2015)","2014-CA2721","Maio-KP",2014-09-25,"2",NA,NA,NA,"Disappeared",NA,NA,NA,"0",NA,NA,NA,278,1,1,2014-09-12,2014-11-19,2014-09-25,2014-10-06,2014-11-03,2014-10-05,2014-09-12,"earliest.seen",2014-11-19,"latest.seen",68,NA
"1985","Maio",2014,"S","103","KP",NA,NA,NA,NA,NA,"CA2762","CA3445","CA4131",NA,NA,NA,NA,NA,NA,"F","M","MX.BX|LX.WX","Maio-KP-2014-S-103",2012,2012,NA,"15/09/2014","29/09/2014",NA,NA,NA,NA,NA,NA,NA,"HATCH",NA,NA,"1","3","02/10/2014",2014-10-10,2014-10-24,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,"28/10/2014","21/11/2014",NA,NA,NA,"24/10/2014","21/11/2014","21/11/2014",NA,"24/10/2014",18.3,5.96,NA,NA,NA,NA,NA,NA,18.3,"24/10/2014",-1.911111111,"24/10/2014","29/09/2014",2014-10-02,-3,NA,NA,2014-09-15,2014-11-21,"F","M","no","yes",75431,61373,"24/10/2014",NA,NA,NA,NA,NA,"2014-CA2762","Maio-KP",2014-09-22,"3",NA,NA,NA,"HATCH",NA,NA,NA,"1",NA,NA,NA,275,1,1,2014-09-15,2014-11-21,2014-09-22,2014-10-10,2014-10-24,2014-10-02,2014-09-15,"earliest.seen",2014-11-21,"latest.seen",67,NA
"1986","Maio",2014,"S","104","KP",NA,NA,NA,NA,NA,"CA3889","CA3034","CA4115","CA4116","CA4117",NA,NA,NA,NA,"F","M","LX.MX|BX.BX","Maio-KP-2014-S-104",2014,2014,NA,"20/10/2014","03/11/2014",NA,NA,"11/10/2014","11/10/2014",NA,NA,NA,"HATCH",NA,NA,"3","3","19/09/2014",2014-10-11,2014-10-13,NA,NA,NA,NA,2,10,NA,NA,NA,NA,NA,NA,"17/10/2014","28/11/2014","29/11/2014",NA,NA,"14/10/2014","29/11/2014","29/11/2014",NA,"13/10/2014",19.8,6.86,"13/10/2014",8.8,7.13,"14/10/2014",21,6.43,21,"14/10/2014",4.088888889,"14/10/2014","14/09/2014",2014-09-19,-4.088888889,NA,NA,2014-10-11,2014-11-28,"F","M","yes","yes",75508,61921,"09/10/2014",NA,NA,NA,NA,NA,"2014-CA3889","Maio-KP",2014-09-09,"3",NA,NA,NA,"HATCH",NA,NA,NA,"3",NA,NA,NA,262,1,1,2014-10-11,2014-11-28,2014-09-09,2014-10-11,2014-10-13,2014-09-19,2014-09-09,"min.ldminus10",2014-11-28,"latest.seen",80,NA
"1987","Maio",2014,"S","105","KP",NA,NA,NA,NA,NA,"CA3434","CA4088","CA4172","CA4173","CA4174",NA,NA,NA,NA,"F","M","MX.YX|OX.GX","Maio-KP-2014-S-105",2010,2010,NA,"18/09/2014","18/09/2014",NA,NA,NA,NA,NA,NA,NA,"HATCH",NA,NA,"3","3","12/10/2014",2014-10-14,2014-11-07,NA,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,"10/11/2014","20/11/2014","21/11/2014",NA,NA,"06/11/2014","21/11/2014","10/11/2014","15/11/2014","06/11/2014",19.8,6.4,"07/11/2014",18.9,6.69,"07/11/2014",18.7,6.65,19.8,"06/11/2014",1.422222222,"06/11/2014","10/10/2014",2014-10-12,-1.422222222,NA,NA,2014-09-18,2014-11-20,"F","M","no","yes",75484,61890,"04/11/2014",NA,NA,NA,NA,NA,"2014-CA3434","Maio-KP",2014-10-02,"3",NA,NA,NA,"HATCH",NA,NA,NA,"3",NA,NA,NA,285,1,1,2014-09-18,2014-11-20,2014-10-02,2014-10-14,2014-11-07,2014-10-12,2014-09-18,"earliest.seen",2014-11-20,"latest.seen",63,NA
"1988","Maio",2014,"S","11","KP",NA,NA,NA,NA,NA,"CA3458","CA3058","CA4123",NA,NA,NA,NA,NA,NA,"F","M","MX.YX|RX.YX","Maio-KP-2014-S-11",2010,2010,NA,"16/09/2014","08/10/2014",NA,NA,NA,NA,NA,NA,NA,"HATCH",NA,NA,"1","1","03/10/2014",2014-10-08,2014-10-15,NA,NA,NA,NA,1,7,NA,NA,NA,NA,NA,NA,"15/10/2014","24/11/2014",NA,NA,NA,"15/10/2014","24/11/2014","24/11/2014",NA,"15/10/2014",19,6.95,NA,NA,NA,NA,NA,NA,19,"15/10/2014",-0.355555556,"15/10/2014","20/09/2014",2014-10-03,-13,NA,NA,2014-09-16,2014-11-24,"F","M","no","no",77114,60279,"15/10/2014",NA,NA,NA,NA,NA,"2014-CA3458","Maio-KP",2014-09-23,"1",NA,NA,NA,"HATCH",NA,NA,NA,"1",NA,NA,NA,276,1,1,2014-09-16,2014-11-24,2014-09-23,2014-10-08,2014-10-15,2014-10-03,2014-09-16,"earliest.seen",2014-11-24,"latest.seen",69,NA
"1989","Maio",2014,"S","12","KP",NA,NA,NA,NA,NA,"CA1693","CA3145","CA4024","CA4160",NA,NA,NA,NA,NA,"F","M","MX.WX|YX.WX","Maio-KP-2014-S-12",2010,2009,NA,"26/09/2014","13/10/2014",NA,NA,NA,NA,NA,NA,NA,"HATCH",NA,NA,"2","2","05/10/2014",2014-10-13,2014-11-03,NA,NA,NA,NA,0,6,NA,NA,NA,NA,NA,NA,"03/11/2014","03/12/2014",NA,NA,NA,"03/11/2014","03/12/2014","22/11/2014","03/12/2014","07/11/2014",20.2,6.4,"03/11/2014",19,6.21,NA,NA,NA,20.2,"07/11/2014",2.311111111,"07/11/2014","10/10/2014",2014-10-05,5.688888889,NA,NA,2014-09-26,2014-12-03,"F","M","no","no",75997,61013,"04/11/2014",NA,NA,NA,NA,NA,"2014-CA1693","Maio-KP",2014-09-25,"2",NA,NA,NA,"HATCH",NA,NA,NA,"2",NA,NA,NA,278,1,1,2014-09-26,2014-12-03,2014-09-25,2014-10-13,2014-11-03,2014-10-05,2014-09-25,"min.ldminus10",2014-12-03,"latest.seen",69,NA
"1990","Maio",2014,"S","13","KP",NA,NA,NA,NA,NA,"CA1092","CA1624","CA4153",NA,NA,NA,NA,NA,NA,"F","M","MX.OX|LX.WX","Maio-KP-2014-S-13",2008,2008,NA,"12/09/2014","26/09/2014",NA,NA,NA,NA,NA,NA,NA,"HATCH",NA,NA,"1","2","08/10/2014",2014-10-13,2014-11-03,NA,NA,NA,NA,2,7,NA,NA,NA,NA,NA,NA,"02/11/2014","03/12/2014",NA,"05/11/2014","07/11/2014","02/11/2014","03/12/2014","15/11/2014","21/11/2014","02/11/2014",19.9,6.65,NA,NA,NA,NA,NA,NA,19.9,"02/11/2014",1.644444444,"02/11/2014","06/10/2014",2014-10-08,-1.644444444,NA,NA,2014-09-12,2014-12-03,"F","M","no","no",75941,60940,"31/10/2014",NA,NA,NA,NA,NA,"2014-CA1092","Maio-KP",2014-09-28,"2",NA,NA,NA,"HATCH",NA,NA,NA,"1",NA,NA,NA,281,1,1,2014-09-12,2014-12-03,2014-09-28,2014-10-13,2014-11-03,2014-10-08,2014-09-12,"earliest.seen",2014-12-03,"latest.seen",82,NA
"1991","Maio",2014,"S","14","KP",NA,NA,NA,NA,NA,"CA2764","CA3757","CA4031","CA3898",NA,NA,NA,NA,NA,"F","M","MX.BX|OX.BX","Maio-KP-2014-S-14",2012,2012,NA,"15/09/2014","18/09/2014",NA,NA,NA,NA,NA,NA,NA,"HATCH",NA,NA,"2","2","19/10/2014",2014-10-16,2014-11-16,NA,NA,NA,NA,0,5,NA,NA,NA,NA,NA,NA,"18/11/2014","29/11/2014",NA,NA,NA,"14/11/2014","29/11/2014","22/11/2014","26/11/2014","14/11/2014",19.3,6.53,"16/11/2014",19.6,6.87,NA,NA,NA,19.6,"16/11/2014",0.977777778,"16/11/2014","21/10/2014",2014-10-19,2.022222222,NA,NA,2014-09-15,2014-11-29,"F","M","no","no",76679,60453,"15/11/2014",NA,NA,NA,NA,NA,"2014-CA2764","Maio-KP",2014-10-09,"2",NA,NA,NA,"HATCH",NA,NA,NA,"2",NA,NA,NA,292,1,1,2014-09-15,2014-11-29,2014-10-09,2014-10-16,2014-11-16,2014-10-19,2014-09-15,"earliest.seen",2014-11-29,"latest.seen",75,NA
"1992","Maio",2014,"S","15","KP",NA,NA,NA,NA,NA,"CA2629",NA,NA,NA,NA,NA,NA,NA,NA,"F","M","MX.RX|WX.WX","Maio-KP-2014-S-15",2008,2008,NA,"18/11/2014","18/11/2014",NA,NA,NA,NA,NA,NA,NA,"Trampled by cows",NA,NA,"0","2","12/10/2014",2014-10-20,2014-10-23,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-10-12,NA,NA,NA,2014-11-18,2014-11-18,"F",NA,"no","no",76550,60530,NA,NA,NA,NA,NA,NA,"2014-CA2629","Maio-KP",2014-10-02,"2",NA,NA,NA,"Trampled by cows",NA,NA,NA,"0",NA,NA,NA,285,1,1,2014-11-18,2014-11-18,2014-10-02,2014-10-20,2014-10-23,2014-10-12,2014-10-02,"min.ldminus10",2014-11-18,"latest.seen",47,NA
"1993","Maio",2014,"S","16","KP",NA,NA,NA,NA,NA,"CA3425","CA3440","CA4185","CA4188",NA,NA,NA,NA,NA,"F","M","MX.YX|LX.BX","Maio-KP-2014-S-16",2010,2010,NA,"12/09/2014","29/10/2014",NA,NA,NA,NA,NA,NA,NA,"HATCH",NA,NA,"2","3","09/10/2014",2014-10-29,2014-11-11,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/11/2014","11/11/2014","11/11/2014",NA,"10/11/2014",19.8,6.67,"11/11/2014",18.9,6.46,NA,NA,NA,19.8,"10/11/2014",1.422222222,"10/11/2014","14/10/2014",2014-10-09,5.577777778,NA,NA,2014-09-12,2014-10-29,"F","M","no","no",77171,60247,"08/11/2014",NA,NA,NA,NA,NA,"2014-CA3425","Maio-KP",2014-09-29,"3",NA,NA,NA,"HATCH",NA,NA,NA,"2",NA,NA,NA,282,1,1,2014-09-12,2014-10-29,2014-09-29,2014-10-29,2014-11-11,2014-10-09,2014-09-12,"earliest.seen",2014-11-11,"latest.enddate",60,NA
"1994","Maio",2014,"S","18","KP",NA,NA,NA,NA,NA,"CA1058",NA,NA,NA,NA,NA,NA,NA,NA,"F","M","MX.RX|BX.OX","Maio-KP-2014-S-18",2007,2007,NA,"10/09/2014","07/11/2014",NA,NA,NA,NA,NA,NA,NA,"Disappeared",NA,NA,"0","3","31/10/2014",2014-11-08,2014-11-26,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-10-31,NA,NA,NA,2014-09-10,2014-11-07,"F",NA,"no","no",76494,60506,NA,NA,NA,NA,"Male MR|BR seen close to female and nest but never seen incubating nest",NA,"2014-CA1058","Maio-KP",2014-10-21,"3",NA,NA,NA,"Disappeared",NA,NA,NA,"0",NA,NA,NA,304,1,1,2014-09-10,2014-11-07,2014-10-21,2014-11-08,2014-11-26,2014-10-31,2014-09-10,"earliest.seen",2014-11-26,"latest.enddate",77,NA
"1995","Maio",2014,"S","19","KP",NA,NA,NA,NA,NA,"CA3793","CA3760",NA,NA,NA,NA,NA,NA,NA,"F","M","YX.MX|OX.BX","Maio-KP-2014-S-19",2012,2012,NA,"16/09/2014","05/11/2014",NA,NA,NA,NA,NA,NA,NA,"Disappeared",NA,NA,"0","2","05/11/2014",2014-11-10,2014-11-15,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-11-05,NA,NA,NA,2014-09-16,2014-11-05,"F","M","no","no",76037,60958,NA,NA,NA,NA,NA,NA,"2014-CA3793","Maio-KP",2014-10-26,"2",NA,NA,NA,"Disappeared",NA,NA,NA,"0",NA,NA,NA,309,1,1,2014-09-16,2014-11-05,2014-10-26,2014-11-10,2014-11-15,2014-11-05,2014-09-16,"earliest.seen",2014-11-15,"latest.enddate",60,NA
"1996","Maio",2014,"S","20","KP",NA,NA,NA,NA,NA,"CA3041","CA3433",NA,NA,NA,NA,NA,NA,NA,"F","M","MX.BX|RX.RX","Maio-KP-2014-S-20",2009,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"1","18/11/2014",2014-11-28,2014-12-05,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-11-18,NA,NA,NA,NA,NA,"F","M","no","no",77968,60155,NA,NA,NA,NA,NA,NA,"2014-CA3041","Maio-KP",2014-11-08,"1",NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,322,1,1,NA,NA,2014-11-08,2014-11-28,2014-12-05,2014-11-18,2014-11-08,"min.ldminus10",2014-12-05,"latest.enddate",27,NA
"1997","Maio",2014,"S","201","KP",NA,NA,NA,NA,NA,"CA4006","CA2711","CA4007","CA4124",NA,NA,NA,NA,NA,"F","M","LX.MX|OX.GX","Maio-KP-2014-S-201",2014,2014,NA,NA,NA,NA,NA,"13/10/2014","13/10/2014",NA,NA,NA,"HATCH",NA,NA,"2","2","24/09/2014",2014-09-29,2014-10-16,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,"16/10/2014","20/11/2014",NA,NA,NA,"15/10/2014","20/11/2014","11/11/2014","20/11/2014","16/10/2014",18.7,6.68,"15/10/2014",18.7,6.76,NA,NA,NA,18.7,"16/10/2014",-1.022222222,"16/10/2014","21/09/2014",2014-09-24,-3,NA,NA,2014-10-13,2014-11-20,"F","M","yes","yes",75807,60724,"16/10/2014",NA,NA,NA,NA,NA,"2014-CA4006","Maio-KP",2014-09-14,"2",NA,NA,NA,"HATCH",NA,NA,NA,"2",NA,NA,NA,267,1,1,2014-10-13,2014-11-20,2014-09-14,2014-09-29,2014-10-16,2014-09-24,2014-09-14,"min.ldminus10",2014-11-20,"latest.seen",67,NA
"1998","Maio",2014,"S","202","KP",NA,NA,NA,NA,NA,"CA1644","CA3809","CA4001","CA4110",NA,NA,NA,NA,NA,"F","M","BX.MX|YX.OX","Maio-KP-2014-S-202",2009,2009,NA,"16/09/2014","12/10/2014",NA,NA,"09/10/2014","09/10/2014",NA,NA,NA,"HATCH",NA,NA,"2","2","18/09/2014",2014-09-26,2014-10-11,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,"11/10/2014","05/11/2014",NA,NA,NA,"11/10/2014","05/11/2014","05/11/2014",NA,"11/10/2014",20,6.41,"11/10/2014",19.3,5.89,NA,NA,NA,20,"11/10/2014",1.866666667,"11/10/2014","14/09/2014",2014-09-18,-3.866666667,NA,NA,2014-09-16,2014-11-05,"F","M","yes","no",76053,60570,"09/10/2014",NA,NA,NA,NA,NA,"2014-CA1644","Maio-KP",2014-09-08,"2",NA,NA,NA,"HATCH",NA,NA,NA,"2",NA,NA,NA,261,1,1,2014-09-16,2014-11-05,2014-09-08,2014-09-26,2014-10-11,2014-09-18,2014-09-08,"min.ldminus10",2014-11-05,"latest.seen",58,NA
"1999","Maio",2014,"S","203","KP",NA,NA,NA,NA,NA,"CA3154","CA1694","CA4132",NA,NA,NA,NA,NA,NA,"F","M","WX.MX|RX.BX","Maio-KP-2014-S-203",2010,2010,NA,"16/09/2014","16/09/2014",NA,NA,"13/10/2014","13/10/2014",NA,NA,NA,"HATCH",NA,NA,"1","2","01/10/2014",2014-09-29,2014-10-25,NA,NA,NA,NA,4,8,NA,NA,NA,NA,NA,NA,"28/10/2014","01/11/2014","13/11/2014","01/11/2014","13/11/2014","25/10/2014","29/11/2014","15/11/2014","22/11/2014","25/10/2014",19.2,6.01,NA,NA,NA,NA,NA,NA,19.2,"25/10/2014",0.088888889,"25/10/2014","29/09/2014",2014-10-01,-1.088888889,NA,NA,2014-09-16,2014-11-01,"F","M","yes","yes",75884,60638,"24/10/2014",NA,NA,NA,NA,NA,"2014-CA3154","Maio-KP",2014-09-21,"2",NA,NA,NA,"HATCH",NA,NA,NA,"1",NA,NA,NA,274,1,1,2014-09-16,2014-11-01,2014-09-21,2014-09-29,2014-10-25,2014-10-01,2014-09-16,"earliest.seen",2014-11-01,"latest.seen",46,NA
"2000","Maio",2014,"S","204","KP",NA,NA,NA,NA,NA,"CA2712","CA3861","CA4120","CA4121",NA,NA,NA,NA,NA,"F","M","OX.MX|BX.RX","Maio-KP-2014-S-204",2010,2009,NA,"17/09/2014","15/10/2014",NA,NA,NA,NA,NA,NA,NA,"HATCH",NA,NA,"2","2","22/09/2014",2014-09-30,2014-10-14,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,"15/10/2014","15/10/2014","12/11/2014",NA,NA,"14/10/2014","12/11/2014","14/10/2014","15/10/2014","14/10/2014",18.4,7.17,"14/10/2014",18.7,6.77,NA,NA,NA,18.7,"14/10/2014",-1.022222222,"14/10/2014","19/09/2014",2014-09-22,-3,NA,NA,2014-09-17,2014-10-15,"F","M","no","no",77668,60148,"14/10/2014",NA,NA,NA,NA,NA,"2014-CA2712","Maio-KP",2014-09-12,"2",NA,NA,NA,"HATCH",NA,NA,NA,"2",NA,NA,NA,265,2,1,2014-09-17,2014-11-22,2014-09-12,2014-09-30,2014-10-14,2014-09-22,2014-09-12,"min.ldminus10",2014-11-22,"latest.seen",71,NA
"2001","Maio",2014,"S","205","KP",NA,NA,NA,NA,NA,"CA3076","CA4101","CA4111","CA4112","CA4113",NA,NA,NA,NA,"F","M","MX.LX|BX.BX","Maio-KP-2014-S-205",2014,2010,NA,"13/10/2014","13/10/2014",NA,NA,"01/10/2014","01/10/2014",NA,NA,NA,"HATCH",NA,NA,"3","3","22/09/2014",2014-10-02,2014-10-12,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,NA,"14/10/2014","29/10/2014",NA,NA,NA,"12/10/2014","29/10/2014","29/10/2014",NA,"12/10/2014",20.6,7.14,"12/10/2014",20.5,7.17,"12/10/2014",19.6,7.31,20.6,"12/10/2014",3.2,"12/10/2014","13/09/2014",2014-09-22,-8.2,NA,NA,2014-10-01,2014-10-29,"F","M","yes","yes",75522,61206,"08/10/2014",NA,NA,NA,NA,NA,"2014-CA3076","Maio-KP",2014-09-12,"3",NA,NA,NA,"HATCH",NA,NA,NA,"3",NA,NA,NA,265,1,1,2014-10-01,2014-10-29,2014-09-12,2014-10-02,2014-10-12,2014-09-22,2014-09-12,"min.ldminus10",2014-10-29,"latest.seen",47,NA
"2002","Maio",2014,"S","206","KP",NA,NA,NA,NA,NA,"CA2727","CA3869","CA4013","CA4014","CA4134",NA,NA,NA,NA,"F","M","MX.YX|OX.BX","Maio-KP-2014-S-206",2010,2009,NA,"14/10/2014","14/10/2014",NA,NA,NA,NA,NA,NA,NA,"HATCH",NA,NA,"3","3","03/10/2014",2014-10-04,2014-10-27,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,"27/10/2014","20/11/2014","21/11/2014",NA,NA,"27/10/2014","21/11/2014","27/10/2014","07/11/2014","27/10/2014",18.8,6.58,"27/10/2014",18.4,6.2,"27/10/2014",18.6,5.86,18.8,"27/10/2014",-0.8,"27/10/2014","02/10/2014",2014-10-03,-1,NA,NA,2014-10-14,2014-11-20,"F","M","no","no",75839,61030,"27/10/2014",NA,NA,NA,NA,NA,"2014-CA2727","Maio-KP",2014-09-23,"3",NA,NA,NA,"HATCH",NA,NA,NA,"3",NA,NA,NA,276,1,1,2014-10-14,2014-11-20,2014-09-23,2014-10-04,2014-10-27,2014-10-03,2014-09-23,"min.ldminus10",2014-11-20,"latest.seen",58,NA
"2003","Maio",2014,"S","207","KP",NA,NA,NA,NA,NA,"CA3663","CA3075","CA4012",NA,NA,NA,NA,NA,NA,"F","M","OX.MX|LX.GX","Maio-KP-2014-S-207",2012,2012,NA,"19/09/2014","19/09/2014",NA,NA,NA,NA,NA,NA,NA,"HATCH",NA,NA,"1","2","01/10/2014",2014-10-06,2014-10-27,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,"30/10/2014","15/11/2014",NA,NA,NA,"27/10/2014","15/11/2014","30/10/2014","15/11/2014","27/10/2014",20.1,6.55,NA,NA,NA,NA,NA,NA,20.1,"27/10/2014",2.088888889,"27/10/2014","29/09/2014",2014-10-01,-1.088888889,NA,NA,2014-09-19,2014-11-15,"F","M","no","yes",75646,61201,"24/10/2014",NA,NA,NA,NA,NA,"2014-CA3663","Maio-KP",2014-09-21,"2",NA,NA,NA,"HATCH",NA,NA,NA,"1",NA,NA,NA,274,1,1,2014-09-19,2014-11-15,2014-09-21,2014-10-06,2014-10-27,2014-10-01,2014-09-19,"earliest.seen",2014-11-15,"latest.seen",57,NA
"2004","Maio",2014,"S","208","KP",NA,NA,NA,NA,NA,"CA3607","CA3010","CA4023","CA4164",NA,NA,NA,NA,NA,"F","M","OX.MX|BX.OX","Maio-KP-2014-S-208",2010,2010,NA,"18/09/2014","11/11/2014",NA,NA,NA,NA,NA,NA,NA,"HATCH",NA,NA,"2","2","10/10/2014",2014-10-06,2014-11-04,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,"07/11/2014","07/11/2014",NA,NA,NA,"03/11/2014","07/11/2014","07/11/2014","07/11/2014","03/11/2014",21,7.33,"04/11/2014",19.8,7.18,NA,NA,NA,21,"03/11/2014",4.088888889,"03/11/2014","04/10/2014",2014-10-10,-5.088888889,NA,NA,2014-09-18,2014-11-11,"F","M","no","no",75715,61153,"29/10/2014",NA,NA,NA,"CA3010 molecularly sexed as Male, previous captures as Female",NA,"2014-CA3607","Maio-KP",2014-09-30,"2",NA,NA,NA,"HATCH",NA,NA,NA,"2",NA,NA,NA,283,1,1,2014-09-18,2014-11-11,2014-09-30,2014-10-06,2014-11-04,2014-10-10,2014-09-18,"earliest.seen",2014-11-11,"latest.seen",54,NA
"2005","Maio",2014,"S","209","KP",NA,NA,NA,NA,NA,"CA3623","CA4008","CA4015","CA4017","CA4138",NA,NA,NA,NA,"F","M","MX.LX|RX.BX","Maio-KP-2014-S-209",2013,2010,NA,"15/09/2014","06/10/2014",NA,NA,NA,NA,NA,NA,NA,"HATCH",NA,NA,"3","3","04/10/2014",2014-10-06,2014-10-30,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,"07/11/2014","09/11/2014","11/11/2014","09/11/2014","11/11/2014","29/10/2014","18/11/2014","18/11/2014",NA,"29/10/2014",18.7,6.74,"30/10/2014",18.7,6.86,"30/10/2014",19.2,6.36,19.2,"30/10/2014",0.088888889,"30/10/2014","04/10/2014",2014-10-04,0.911111111,NA,NA,2014-09-15,2014-11-09,"F","M","no","yes",75824,60823,"29/10/2014",NA,NA,NA,NA,NA,"2014-CA3623","Maio-KP",2014-09-24,"3",NA,NA,NA,"HATCH",NA,NA,NA,"3",NA,NA,NA,277,1,1,2014-09-15,2014-11-09,2014-09-24,2014-10-06,2014-10-30,2014-10-04,2014-09-15,"earliest.seen",2014-11-09,"latest.seen",55,NA
