year,site,nest,species,exp,type,laid,hatch,manip,ring,mate_ring,chick1,chick2,chick3,chick4,chick5,chick6,comments,field_sex_focal,field_sex_mate,code,nest.id,year.cr,year.mr,year.code,first.res,last.res,first.cap,last.cap,first.cap.r,last.cap.r,laying_date,found_date,end_date,fate,latitude,longitude,no_chicks,clutch_size,laying_date.r,found_date.r,end_date.r,hatching_date.r,first.bf.adult,last.bf.adult,adult.not.seen.bf,times.adult.not.seen,total.brood.res,last.bf.adult.before.desertion,datenot.seen.after.desertion,first.bf,last.bf,chicks.alive.last,chicks.not.seen.bf,first.bf.adult.r,last.bf.adult.r,adult.not.seen.bf.r,last.bf.adult.before.desertion.r,datenot.seen.after.desertion.r,first.bf.r,last.bf.r,chicks.alive.last.r,chicks.not.seen.bf.r,chick1.capdate,chick1.bill,chick1.tarsus,chick1.weight,chick2.capdate,chick2.bill,chick2.tarsus,chick2.weight,chick3.capdate,chick3.bill,chick3.tarsus,chick3.weight,largest.chick.tarsus,largest.chick.capture,largest.chick.age,largest.chick.capdate,estimated.ld,layingdate,check.estld,first.res.bs,last.res.bs,first.d.seen,last.d.seen,mol_sex_focal,mol_sex_mate
2006,C,12,SP,U,U,514,608,NA,CA010,CA054,CA095,NA,NA,NA,NA,NA,NA,F,M,RX.MX|RX.OX,2006-C-12,2006,2006,2006-RX.MX|RX.OX,02-07-06,02-07-06,27-05-06,27-05-06,27-05-06,27-05-06,514,516,608,HATCH,23.96116667,-106.9188833,1,3,14-05-06,16-05-06,08-06-06,08-06-06,608,612,NA,0,5,NA,NA,608,612,612,NA,08-06-06,12-06-06,NA,NA,NA,08-06-06,12-06-06,12-06-06,NA,08-06-06,NA,17.8,6.8,NA,NA,NA,NA,NA,NA,NA,NA,17.8,08-06-06,0.624595469,08-06-06,13-05-06,14-05-06,-0.624595469,02-07-06,02-07-06,27-05-06,02-07-06,F,M
2006,C,13,SP,U,U,522,616,NA,CA036,CA008,CA167,CA174,CA175,NA,NA,NA,NA,F,M,RX.MX|OX.BX,2006-C-13,2006,2006,2006-RX.MX|OX.BX,NA,NA,31-05-06,04-07-06,31-05-06,04-07-06,522,520,616,HATCH,23.95683333,-106.91695,3,3,22-05-06,20-05-06,16-06-06,16-06-06,NA,NA,NA,NA,2,NA,NA,616,620,620,NA,NA,NA,NA,NA,NA,16-06-06,20-06-06,20-06-06,NA,16-06-06,NA,17.5,5.8,17-06-06,NA,17.6,5.9,17-06-06,NA,17.5,6.1,17.6,17-06-06,-0.022653722,17-06-06,23-05-06,22-05-06,1.022653722,NA,NA,31-05-06,04-07-06,F,no mol_sex
2006,C,15,SP,U,U,515,NA,NA,CA1526,802109768,NA,NA,NA,NA,NA,NA,"female was CA1528, but in captures it is CA1526 and in BirdRef as well (CCI 2016)",F,M,YX.RX|YX.LM,2006-C-15,2006,2006,2006-YX.RX|YX.LM,NA,NA,02-06-06,29-06-06,02-06-06,29-06-06,515,523,618,UNHATCH,23.96108333,-106.91475,0,2,15-05-06,23-05-06,18-06-06,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15-05-06,NA,NA,NA,02-06-06,29-06-06,F,NA
2006,C,16,SP,U,U,521,615,NA,CA047,CA114,CA157,CA163,CA164,NA,NA,NA,NA,F,M,RX.MX|OX.RX,2006-C-16,2006,2006,2006-RX.MX|OX.RX,NA,NA,02-06-06,02-06-06,02-06-06,02-06-06,521,523,615,HATCH,23.96201667,-106.9146,3,3,21-05-06,23-05-06,15-06-06,15-06-06,615,619,NA,0,5,NA,NA,615,619,619,NA,15-06-06,19-06-06,NA,NA,NA,15-06-06,19-06-06,19-06-06,NA,15-06-06,NA,17.4,5.9,15-06-06,NA,16.4,5.8,15-06-06,NA,17,6.1,17.4,15-06-06,-0.669902913,15-06-06,21-05-06,21-05-06,0.669902913,NA,NA,02-06-06,19-06-06,F,M
2006,C,17,SP,U,U,603,NA,NA,CA219,CA220,NA,NA,NA,NA,NA,NA,NA,F,M,RX.MX|BX.YX,2006-C-17,2006,2006,2006-RX.MX|BX.YX,NA,NA,08-05-06,12-06-06,08-05-06,12-06-06,603,602,622,PRED,23.96238333,-106.9146,NA,3,03-06-06,02-06-06,22-06-06,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03-06-06,NA,NA,NA,08-05-06,12-06-06,NA,M
2006,C,18,SP,U,U,609,NA,NA,802109785,NA,NA,NA,NA,NA,NA,NA,NA,F,M,WX.BX|OX.RM,2006-C-18,2006,2006,2006-WX.BX|OX.RM,NA,NA,10-05-06,22-06-06,10-05-06,22-06-06,609,608,622,PRED,23.95996667,-106.9148833,NA,3,09-06-06,08-06-06,22-06-06,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,09-06-06,NA,NA,NA,10-05-06,22-06-06,NA,NA
2006,C,19,SP,U,U,607,NA,NA,CA152,CA165,NA,NA,NA,NA,NA,NA,NA,F,M,WX.MX|WX.RX,2006-C-19,2006,2006,2006-WX.MX|WX.RX,NA,NA,14-06-06,09-07-06,14-06-06,09-07-06,607,610,620,PRED,23.96015,-106.9168667,NA,3,07-06-06,10-06-06,20-06-06,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-06-06,NA,NA,NA,14-06-06,09-07-06,F,no mol_sex
2006,C,20,SP,U,U,608,703,NA,CA137,CA107,CA302,CA304,NA,NA,NA,NA,NA,F,M,YX.MX|LX.YX,2006-C-20,2006,2006,2006-YX.MX|LX.YX,NA,NA,11-06-06,11-06-06,11-06-06,11-06-06,608,611,703,HATCH,23.96118333,-106.9167167,2,3,08-06-06,11-06-06,03-07-06,03-07-06,703,705,NA,0,3,NA,NA,703,705,705,NA,03-07-06,05-07-06,NA,NA,NA,03-07-06,05-07-06,05-07-06,NA,03-07-06,NA,16.1,6.6,03-07-06,NA,17,6.3,NA,NA,NA,NA,17,03-07-06,-1.964401294,03-07-06,09-06-06,08-06-06,1.964401294,NA,NA,11-06-06,05-07-06,F,M
2006,C,21,SP,U,U,618,NA,NA,CA002,CA231,NA,NA,NA,NA,NA,NA,NA,F,M,NA,2006-C-21,NA,2006,2006-NA,NA,NA,25-05-06,23-06-06,25-05-06,23-06-06,618,614,630,ABAN,23.95975,-106.9153333,NA,3,18-06-06,14-06-06,30-06-06,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18-06-06,NA,NA,NA,25-05-06,23-06-06,F,M
2006,C,22,SP,U,U,620,NA,NA,CA262,CA233,NA,NA,NA,NA,NA,NA,NA,F,M,YX.MX|YX.YX,2006-C-22,2006,2006,2006-YX.MX|YX.YX,NA,NA,28-06-06,28-06-06,28-06-06,28-06-06,620,616,710,UNKNOWN,23.95725,-106.91655,NA,3,20-06-06,16-06-06,10-07-06,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20-06-06,NA,NA,NA,28-06-06,28-06-06,F,M
