year,site,nest,species,ring,mate_ring,chick1,chick2,chick3,field_sex_focal,captured_focalyear_focal,field_sex_mate,captured_focalyear_mate,comments_field,comments_stdfile,code,nest.id,year.cr,year.mr,first.res,last.res,first.cap.r,last.cap.r,fate,northing,easting,no_chicks,clutch_size,laying_date.r,found_date.r,end_date.r,times.adult.not.seen,total.brood.res,first.bf.adult.r,last.bf.adult.r,adult.not.seen.bf.r,last.bf.adult.before.desertion.r,datenot.seen.after.desertion.r,first.bf.r,last.bf.r,chicks.alive.last.r,chicks.not.seen.bf.r,chick1.capdate,chick1.bill,chick1.tarsus,chick1.weight,chick2.capdate,chick2.bill,chick2.tarsus,chick2.weight,chick3.capdate,chick3.bill,chick3.tarsus,chick3.weight,largest.chick.tarsus,largest.chick.capture,largest.chick.age,largest.chick.capdate,estimated.ld,estimated.hd,layingdate,check.estld,first.d.seen,last.d.seen,mol_sex_focal,mol_sex_mate
2009,S,32,KP,CA1674,CA1687,CA2740,CA3029,NA,F,yes,M,yes,NA,NA,MX.BX|YX.YX,2009-S-32,2009,2009,NA,NA,20-10-09,20-10-09,HATCH,1678335,260272,3,3,06-10-09,16-10-09,05-11-09,0,1,06-11-09,06-11-09,NA,NA,NA,06-11-09,06-11-09,06-11-09,NA,03-11-09,6.2,19.6,7,05-11-09,6.8,20.2,6.6,NA,NA,NA,NA,20.2,05-11-09,2.311111111,05-11-09,08-10-09,02-11-09,06-10-09,2.688888889,20-10-09,06-11-09,F,M
2009,S,33,KP,CA1044,CA1096,CA2722,CA2723,NA,F,yes,M,yes,NA,NA,BX.MX|OX.GX,2009-S-33,2007,2007,NA,NA,20-10-09,13-11-09,HATCH,1677369,260180,3,3,26-09-09,20-10-09,20-10-09,0,1,26-10-09,26-10-09,NA,NA,NA,26-10-09,26-10-09,26-10-09,NA,20-10-09,6.4,21,6.2,20-10-09,7.1,20.3,6,NA,NA,NA,NA,21,20-10-09,4.088888889,20-10-09,20-09-09,15-10-09,26-09-09,-5.088888889,20-10-09,13-11-09,F,M
2009,S,34,KP,CA1697,NA,NA,NA,NA,F,yes,M,no,NA,NA,MX.BX|YX.BX,2009-S-34,2009,2009,NA,NA,24-10-09,24-10-09,UNKNOWN,1675608,261775,NA,2,13-10-09,24-10-09,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13-10-09,NA,24-10-09,24-10-09,F,NA
2009,S,36,KP,CA2732,NA,CA3009,CA3036,NA,F,yes,M,no,NA,NA,OX.MX|YX.GX,2009-S-36,2009,2009,NA,NA,26-10-09,09-11-09,HATCH,1677201,260208,2,3,16-10-09,26-10-09,09-11-09,0,1,31-10-09,31-10-09,NA,NA,NA,31-10-09,31-10-09,31-10-09,NA,31-10-09,7.1,19.8,6.4,09-11-09,10.3,25.2,15,NA,NA,NA,NA,25.2,09-11-09,13.42222222,09-11-09,01-10-09,26-10-09,16-10-09,-14.42222222,26-10-09,09-11-09,F,NA
2009,S,37,KP,CA3040,CA3037,NA,NA,NA,F,yes,M,yes,NA,NA,MX.BX|GX.YX,2009-S-37,2009,2009,NA,NA,13-11-09,13-11-09,NA,1675810,261104,NA,3,04-11-09,29-10-09,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04-11-09,NA,13-11-09,13-11-09,F,M
2009,S,38,KP,CA3018,NA,NA,NA,NA,F,yes,M,no,NA,NA,MX.BX|BX.WX,2009-S-38,2009,2009,NA,NA,04-11-09,04-11-09,NA,1677588,260078,NA,2,27-10-09,30-10-09,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27-10-09,NA,04-11-09,04-11-09,NA,NA
2009,S,40,KP,CA2645,CA3033,NA,NA,NA,F,yes,M,yes,NA,NA,MX.RX|YX.RX,2009-S-40,2008,2008,24-10-09,24-10-09,04-11-09,04-11-09,DISAPPEARED,1678063,260169,NA,3,28-10-09,04-11-09,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28-10-09,NA,24-10-09,04-11-09,F,M
2009,S,41,KP,CA1044,CA1096,NA,NA,NA,F,yes,M,yes,NA,NA,BX.MX|OX.GX,2009-S-41,2007,2007,NA,NA,20-10-09,13-11-09,NA,1677323,260181,NA,3,07-11-09,04-11-09,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-11-09,NA,20-10-09,13-11-09,F,M
2009,S,42,KP,CA3025,CA1178,NA,NA,NA,F,yes,M,yes,NA,NA,MX.BX|LX.GX,2009-S-42,2009,2009,NA,NA,05-11-09,05-11-09,NA,1677387,260187,NA,3,28-10-09,04-11-09,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28-10-09,NA,05-11-09,05-11-09,F,M
2009,S,44,KP,CA3041,NA,NA,NA,NA,F,yes,M,no,NA,NA,MX.BX|RX.RX,2009-S-44,2009,2009,NA,NA,13-11-09,14-11-09,DISAPPEARED,1677949,260159,NA,3,01-11-09,10-11-09,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01-11-09,NA,13-11-09,14-11-09,F,NA
2009,S,45,KP,CA2629,CA1639,CA3048,NA,NA,F,yes,M,yes,NA,NA,MX.RX|WX.WX,2009-S-45,2008,2008,NA,NA,01-10-09,14-11-09,HATCH,1676361,260519,1,3,04-11-09,14-11-09,22-11-09,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,22-11-09,6.8,19.9,7.6,NA,NA,NA,NA,NA,NA,NA,NA,19.9,22-11-09,1.644444444,22-11-09,26-10-09,20-11-09,04-11-09,-8.644444444,01-10-09,14-11-09,F,M
2009,S,5,KP,CA1092,CA1624,CA2704,CA1646,NA,F,yes,M,yes,NA,NA,MX.OX|LX.WX,2009-S-5,2008,2008,NA,NA,20-09-09,20-09-09,HATCH,1675975,260986,2,3,14-09-09,11-09-09,10-10-09,0,3,11-10-09,18-10-09,NA,NA,NA,11-10-09,18-10-09,18-10-09,NA,09-10-09,6,20.8,7.45,10-10-09,7.1,19.4,8.6,NA,NA,NA,NA,20.8,09-10-09,3.644444444,09-10-09,10-09-09,05-10-09,14-09-09,-3.644444444,20-09-09,18-10-09,F,M
2009,S,6,KP,CA1623,CA1625,CA1647,NA,NA,F,yes,M,yes,NA,NA,BX.MX|WX.WX,2009-S-6,2009,2009,NA,NA,28-09-09,28-09-09,HATCH,1675782,261247,1,2,13-09-09,18-09-09,10-10-09,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10-10-09,7.2,19.7,9.5,NA,NA,NA,NA,NA,NA,NA,NA,19.7,10-10-09,1.2,10-10-09,13-09-09,08-10-09,13-09-09,0.8,28-09-09,28-09-09,F,M
2009,S,8,KP,CA2690,CA1017,CA2720,NA,NA,F,yes,M,yes,NA,NA,BX.MX|OX.OX,2009-S-8,2009,2009,NA,NA,01-10-09,04-11-09,HATCH,1676417,261733,3,3,20-09-09,22-09-09,18-10-09,1,2,18-10-09,18-10-09,19-11-09,NA,NA,18-10-09,19-11-09,19-11-09,NA,18-10-09,6.5,19.4,6.8,NA,NA,NA,NA,NA,NA,NA,NA,19.4,18-10-09,0.533333333,18-10-09,22-09-09,17-10-09,20-09-09,2.466666667,01-10-09,04-11-09,F,M
2009,S,9,KP,CA1110,CA1114,NA,NA,NA,F,yes,M,yes,NA,NA,MX.OX|YX.RX,2009-S-9,2007,2007,NA,NA,07-10-09,07-10-09,HATCH,1677549,260133,3,3,24-09-09,24-09-09,NA,0,2,22-10-09,26-10-09,NA,NA,NA,22-10-09,26-10-09,22-10-09,26-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24-09-09,NA,07-10-09,26-10-09,F,M
2010,M,1,KP,CA3418,NA,NA,NA,NA,F,yes,M,no,NA,NA,MX.YX|GX.GX,2010-M-1,2010,2010,NA,NA,03-10-10,03-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03-10-10,03-10-10,F,NA
2010,PP,2,KP,CA3068,NA,NA,NA,NA,F,yes,M,no,NA,NA,MX.WX|LX.GX,2010-PP-2,2010,2010,NA,NA,04-10-10,04-10-10,UNKNOWN,72786,65056,NA,2,21-09-10,20-09-10,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21-09-10,NA,04-10-10,04-10-10,F,NA
2010,PP,7,KP,CA3069,CA3423,NA,NA,NA,F,yes,M,no,NA,NA,MX.WX|LX.LX,2010-PP-7,2010,2010,NA,NA,04-10-10,04-10-10,UNKNOWN,73180,64317,NA,3,26-09-10,04-10-10,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26-09-10,NA,04-10-10,04-10-10,F,M
2010,S,-1,KP,CA2725,CA3407,CA3408,CA3409,CA3410,F,yes,M,yes,NA,NA,MX.YX|BX.GX,2010-S--1,2010,2009,NA,NA,01-10-10,01-10-10,NA,NA,NA,NA,NA,NA,NA,NA,1,11,01-10-10,19-11-10,NA,NA,NA,01-10-10,19-11-10,19-11-10,NA,01-10-10,7.3,21.2,6,01-10-10,7,19.6,6,01-10-10,6.9,20.3,6,21.2,01-10-10,4.533333333,01-10-10,01-09-10,26-09-10,01-09-10,NA,01-10-10,19-11-10,F,M
2010,S,-10,KP,CA1677,NA,NA,NA,NA,F,no,M,no,NA,NA,MX.YX|LX.LX,2010-S--10,2010,2009,NA,NA,07-10-10,07-10-10,NA,NA,NA,NA,NA,NA,NA,NA,0,3,03-11-10,06-11-10,NA,NA,NA,03-11-10,06-11-10,06-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-10-10,06-11-10,M,NA
2010,S,-104,KP,CA3054,CA3056,CA3055,NA,NA,F,yes,M,no,NA,sex needs to be checked (CCI 2015),MX.WX|BX.LX,2010-S--104,2010,2010,31-10-10,31-10-10,30-09-10,30-09-10,NA,NA,NA,NA,NA,NA,NA,NA,0,2,30-09-10,23-10-10,23-10-10,NA,NA,30-09-10,23-10-10,23-10-10,NA,30-09-10,10.4,22.5,8,NA,NA,NA,NA,NA,NA,NA,NA,22.5,30-09-10,7.422222222,30-09-10,28-08-10,22-09-10,28-08-10,NA,30-09-10,31-10-10,F,F
2010,S,-106,KP,CA1067,CA1152,CA3650,NA,NA,F,no,M,no,NA,NA,MX.OX|BX.GX,2010-S--106,2008,2008,16-09-10,23-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,16,17-10-10,02-12-10,NA,02-11-10,05-11-10,17-10-10,02-12-10,02-12-10,NA,24-10-10,11,25.1,14,NA,NA,NA,NA,NA,NA,NA,NA,25.1,24-10-10,13.2,24-10-10,15-09-10,10-10-10,15-09-10,NA,16-09-10,02-12-10,F,M
2010,S,-107,KP,CA2629,NA,NA,NA,NA,F,no,M,no,NA,NA,MX.RX|WX.WX,2010-S--107,2008,2008,12-10-10,16-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,17-10-10,17-10-10,NA,NA,NA,17-10-10,17-10-10,17-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12-10-10,17-10-10,F,NA
2010,S,-109,KP,CA2645,CA3033,CA3114,NA,NA,F,no,M,no,NA,NA,MX.RX|YX.RX,2010-S--109,2008,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,20-10-10,11-11-10,22-11-10,NA,NA,20-10-10,22-11-10,22-11-10,NA,20-10-10,18.9,26.8,15,NA,NA,NA,NA,NA,NA,NA,NA,26.8,20-10-10,16.97777778,20-10-10,08-09-10,03-10-10,08-09-10,NA,20-10-10,11-11-10,F,M
2010,S,-11,KP,CA1063,CA1119,CA3712,CA3713,NA,F,no,M,no,NA,NA,MX.RX|GX.BX,2010-S--11,2007,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,07-11-10,27-11-10,NA,NA,NA,07-11-10,27-11-10,27-11-10,NA,07-11-10,7.4,21.3,5.5,07-11-10,7.1,20.2,6,NA,NA,NA,NA,21.3,07-11-10,4.755555556,07-11-10,08-10-10,02-11-10,08-10-10,NA,07-11-10,27-11-10,F,M
2010,S,-112,KP,CA2705,NA,NA,NA,NA,F,no,M,no,NA,NA,MX.OX|RX.RX,2010-S--112,2009,2009,11-09-10,19-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,19-10-10,14-11-10,23-11-10,NA,NA,19-10-10,23-11-10,23-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11-09-10,14-11-10,F,NA
2010,S,-113,KP,CA2710,NA,NA,NA,NA,F,no,M,no,Sames as Tamas brood -212,NA,MX.LX|GX.BX,2010-S--113,2010,2009,21-10-10,21-10-10,16-10-10,16-10-10,NA,NA,NA,NA,NA,NA,NA,NA,0,1,21-10-10,21-10-10,NA,NA,NA,21-10-10,21-10-10,21-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16-10-10,21-10-10,F,NA
2010,S,-115,KP,CA1693,CA3145,CA3144,NA,NA,F,yes,M,yes,NA,NA,MX.WX|YX.WX,2010-S--115,2010,2009,03-11-10,03-11-10,11-11-10,11-11-10,NA,NA,NA,NA,NA,NA,NA,NA,0,6,02-11-10,16-11-10,NA,NA,NA,02-11-10,16-11-10,13-11-10,16-11-10,11-11-10,7.9,21.7,7,NA,NA,NA,NA,NA,NA,NA,NA,21.7,11-11-10,5.644444444,11-11-10,11-10-10,05-11-10,11-10-10,NA,02-11-10,16-11-10,F,M
2010,S,-117,KP,CA3154,CA1047,CA3153,NA,NA,F,yes,M,no,NA,NA,WX.MX|RX.BX,2010-S--117,2010,2010,NA,NA,19-11-10,19-11-10,NA,NA,NA,NA,NA,NA,NA,NA,0,3,18-11-10,27-11-10,NA,NA,NA,18-11-10,27-11-10,19-11-10,27-11-10,19-11-10,8.2,20.9,6,NA,NA,NA,NA,NA,NA,NA,NA,20.9,19-11-10,3.866666667,19-11-10,21-10-10,15-11-10,21-10-10,NA,18-11-10,27-11-10,F,M
2010,S,-119,KP,CA3655,NA,NA,NA,NA,F,no,M,no,Same as Tamas brood -230,NA,OX.MX|OX.GX,2010-S--119,2010,2010,NA,NA,26-10-10,26-10-10,NA,NA,NA,NA,NA,NA,NA,NA,0,1,08-11-10,08-11-10,NA,NA,NA,08-11-10,08-11-10,08-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26-10-10,08-11-10,NA,NA
2010,S,-120,KP,CA3412,NA,NA,NA,NA,F,no,M,no,Same as Iwan's nest 20,NA,MX.YX|BX.RX,2010-S--120,2010,2010,NA,NA,01-10-10,01-10-10,NA,NA,NA,NA,NA,NA,NA,NA,0,1,27-11-10,27-11-10,NA,NA,NA,27-11-10,27-11-10,27-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01-10-10,27-11-10,F,NA
2010,S,-14,KP,CA1697,XX.XX|MX.XX,NA,NA,NA,F,no,M,no,NA,NA,MX.BX|YX.BX,2010-S--14,2009,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,14-11-10,05-12-10,NA,25-11-10,27-11-10,14-11-10,05-12-10,05-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14-11-10,05-12-10,F,NA
2010,S,-17,KP,CA3070,CA3074,CA3724,CA3725,NA,F,no,M,no,NA,NA,MX.WX|LX.RX,2010-S--17,2010,2010,NA,NA,05-10-10,05-10-10,NA,NA,NA,NA,NA,NA,NA,NA,1,18,22-11-10,12-12-10,NA,NA,NA,21-11-10,12-12-10,12-12-10,NA,01-12-10,8.3,22.8,7.5,01-12-10,9.3,23.4,10,NA,NA,NA,NA,23.4,01-12-10,9.422222222,01-12-10,27-10-10,21-11-10,27-10-10,NA,05-10-10,12-12-10,F,M
2010,S,-19,KP,CA2712,MX.LX|BX.GX,CA3716,CA3717,NA,F,no,M,no,Combination not in file,NA,OX.MX|BX.RX,2010-S--19,2010,2009,NA,NA,10-10-10,10-10-10,NA,NA,NA,NA,NA,NA,NA,NA,0,7,25-11-10,03-12-10,NA,NA,NA,25-11-10,03-12-10,02-12-10,03-12-10,26-11-10,8,21.3,6.5,26-11-10,7.7,21.2,6.5,NA,NA,NA,NA,21.3,26-11-10,4.755555556,26-11-10,27-10-10,21-11-10,27-10-10,NA,10-10-10,03-12-10,F,NA
2010,S,-201,KP,CA3427,NA,CA3428,CA3601,NA,F,yes,M,no,NA,NA,MX.YX|LX.OX,2010-S--201,2010,2010,12-10-10,31-10-10,07-10-10,07-10-10,NA,NA,NA,NA,NA,NA,NA,NA,3,18,04-10-10,25-10-10,03-11-10,25-10-10,03-11-10,04-10-10,14-11-10,14-11-10,NA,07-10-10,9.1,23.3,7.5,04-10-10,11,22.1,6,NA,NA,NA,NA,23.3,07-10-10,9.2,07-10-10,02-09-10,27-09-10,02-09-10,NA,04-10-10,31-10-10,F,NA
2010,S,-202,KP,CA1634,BX.MX|LX.YX,CA3602,NA,NA,F,no,M,no,NA,NA,BX.MX|LX.WX,2010-S--202,2009,2009,14-09-10,19-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,04-10-10,04-10-10,10-11-10,NA,NA,04-10-10,10-11-10,10-11-10,NA,04-10-10,11,27.3,13,NA,NA,NA,NA,NA,NA,NA,NA,27.3,04-10-10,18.08888889,04-10-10,21-08-10,15-09-10,21-08-10,NA,14-09-10,19-10-10,F,NA
2010,S,-204,KP,CA3607,NA,CA3075,CA3076,NA,F,yes,M,no,NA,NA,OX.MX|BX.OX,2010-S--204,2010,2010,NA,NA,10-10-10,10-10-10,NA,NA,NA,NA,NA,NA,NA,NA,1,23,10-10-10,05-12-10,07-12-10,NA,NA,10-10-10,07-12-10,07-12-10,NA,10-10-10,12.7,27,13,10-10-10,12.8,27.3,11.5,NA,NA,NA,NA,27.3,10-10-10,18.08888889,10-10-10,27-08-10,21-09-10,27-08-10,NA,10-10-10,05-12-10,F,NA
2010,S,-205,KP,CA1073,BX.MX|WX.YX,CA3077,NA,NA,F,yes,M,no,NA,NA,MX.OX|BX.RX,2010-S--205,2008,2008,NA,NA,10-10-10,10-10-10,NA,NA,NA,NA,NA,NA,NA,NA,0,3,10-10-10,22-10-10,NA,NA,NA,10-10-10,22-10-10,22-10-10,NA,10-10-10,12.4,26.5,14,NA,NA,NA,NA,NA,NA,NA,NA,26.5,10-10-10,16.31111111,10-10-10,29-08-10,23-09-10,29-08-10,NA,10-10-10,22-10-10,F,NA
2010,S,-211,KP,CA2691,CA3612,CA3441,CA3442,NA,F,yes,M,yes,NA,NA,BX.MX|OX.RX,2010-S--211,2009,2009,11-09-10,12-10-10,10-10-10,10-10-10,NA,NA,NA,NA,NA,NA,NA,NA,0,2,10-10-10,11-10-10,NA,NA,NA,10-10-10,11-10-10,11-10-10,NA,10-10-10,8.2,21.1,5.5,10-10-10,8.4,21.3,6,NA,NA,NA,NA,21.3,10-10-10,4.755555556,10-10-10,10-09-10,05-10-10,10-09-10,NA,11-09-10,12-10-10,F,M
2010,S,-212,KP,CA2710,CA3616,CA3102,CA3454,NA,F,yes,M,yes,NA,NA,MX.LX|GX.BX,2010-S--212,2010,2009,21-10-10,21-10-10,16-10-10,16-10-10,NA,NA,NA,NA,NA,NA,NA,NA,14,23,15-10-10,02-11-10,04-11-10,02-11-10,04-11-10,13-10-10,29-11-10,29-11-10,NA,16-10-10,8.3,21,6,13-10-10,7.5,21.4,6,NA,NA,NA,NA,21.4,13-10-10,4.977777778,13-10-10,13-09-10,08-10-10,13-09-10,NA,15-10-10,02-11-10,F,M
2010,S,-213,KP,CA1627,CA3617,CA3618,CA3619,CA3620,F,yes,M,yes,NA,NA,BX.MX|WX.BX,2010-S--213,2009,2009,NA,NA,04-10-10,14-10-10,NA,NA,NA,NA,NA,NA,NA,NA,0,16,14-10-10,26-11-10,NA,NA,NA,14-10-10,26-11-10,26-11-10,NA,14-10-10,7.8,20.2,6,14-10-10,7.5,21.7,6,14-10-10,8.2,20.8,6.5,21.7,14-10-10,5.644444444,14-10-10,13-09-10,08-10-10,13-09-10,NA,04-10-10,26-11-10,F,M
2010,S,-215,KP,CA2705,CA1142,CA3623,NA,NA,F,no,M,no,M vs F might be reversed,NA,MX.OX|RX.RX,2010-S--215,2009,2009,11-09-10,19-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,15-10-10,21-11-10,NA,NA,NA,14-10-10,21-11-10,21-11-10,NA,14-10-10,7.1,21,7,NA,NA,NA,NA,NA,NA,NA,NA,21,14-10-10,4.088888889,14-10-10,14-09-10,09-10-10,14-09-10,NA,11-09-10,21-11-10,F,M
2010,S,-217,KP,CA1110,MX.OX|GX.WX,NA,NA,NA,F,no,M,no,NA,NA,MX.OX|YX.RX,2010-S--217,2007,2007,NA,NA,08-10-10,15-10-10,NA,NA,NA,NA,NA,NA,NA,NA,0,1,23-10-10,23-10-10,NA,NA,NA,23-10-10,23-10-10,NA,23-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,08-10-10,23-10-10,F,NA
2010,S,-219,KP,CA1644,MX.RX|YX.BX,CA3628,NA,NA,F,no,M,no,NA,NA,BX.MX|YX.OX,2010-S--219,2009,2009,12-10-10,17-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,16,23-10-10,26-11-10,29-11-10,NA,NA,17-10-10,29-11-10,29-11-10,NA,17-10-10,7.4,20.2,5.5,NA,NA,NA,NA,NA,NA,NA,NA,20.2,17-10-10,2.311111111,17-10-10,19-09-10,14-10-10,19-09-10,NA,12-10-10,26-11-10,F,NA
2010,S,-22,KP,CA3448,CA2697,CA3721,CA3722,NA,F,no,M,no,Combination not in file,NA,MX.YX|RX.BX,2010-S--22,2010,2010,NA,NA,13-10-10,13-10-10,NA,NA,NA,NA,NA,NA,NA,NA,0,3,30-11-10,02-12-10,NA,NA,NA,30-11-10,02-12-10,01-12-10,02-12-10,30-11-10,7.2,21.6,5.5,30-11-10,7.3,20.4,5.5,NA,NA,NA,NA,21.6,30-11-10,5.422222222,30-11-10,30-10-10,24-11-10,30-10-10,NA,13-10-10,02-12-10,F,M
2010,S,-222,KP,CA3434,NA,CA3636,NA,NA,F,no,M,no,NA,NA,MX.YX|OX.GX,2010-S--222,2010,2010,NA,NA,09-10-10,13-10-10,NA,NA,NA,NA,NA,NA,NA,NA,0,1,18-10-10,18-10-10,NA,NA,NA,18-10-10,18-10-10,18-10-10,NA,18-10-10,7.8,21.1,7,NA,NA,NA,NA,NA,NA,NA,NA,21.1,18-10-10,4.311111111,18-10-10,18-09-10,13-10-10,18-09-10,NA,09-10-10,18-10-10,F,NA
2010,S,-224,KP,CA3639,CA3638,CA3484,NA,NA,F,yes,M,yes,Combination not in file,NA,OX.MX|GX.YX,2010-S--224,2010,2010,NA,NA,19-10-10,19-10-10,NA,NA,NA,NA,NA,NA,NA,NA,1,13,19-10-10,02-12-10,NA,NA,NA,19-10-10,02-12-10,02-12-10,NA,19-10-10,7.6,19.7,5.5,NA,NA,NA,NA,NA,NA,NA,NA,19.7,19-10-10,1.2,19-10-10,22-09-10,17-10-10,22-09-10,NA,19-10-10,02-12-10,F,M
2010,S,-226,KP,CA2610,CA2666,CA3644,CA3645,NA,F,yes,M,yes,NA,NA,MX.LX|BX.OX,2010-S--226,2010,2008,24-10-10,24-10-10,22-10-10,22-10-10,NA,NA,NA,NA,NA,NA,NA,NA,0,3,22-10-10,26-10-10,NA,NA,NA,22-10-10,26-10-10,26-10-10,NA,22-10-10,9,21.6,9,22-10-10,8.7,19.5,9,NA,NA,NA,NA,21.6,22-10-10,5.422222222,22-10-10,21-09-10,16-10-10,21-09-10,NA,22-10-10,26-10-10,F,M
2010,S,-230,KP,CA3655,CA3658,CA3656,CA3657,NA,F,yes,M,no,NA,NA,OX.MX|OX.GX,2010-S--230,2010,2010,NA,NA,26-10-10,26-10-10,NA,NA,NA,NA,NA,NA,NA,NA,2,19,26-10-10,09-12-10,10-12-10,NA,NA,26-10-10,10-12-10,10-12-10,NA,26-10-10,8.5,22.8,8,26-10-10,8,21.2,7,NA,NA,NA,NA,22.8,26-10-10,8.088888889,26-10-10,22-09-10,17-10-10,22-09-10,NA,26-10-10,09-12-10,NA,M
2010,S,-24,KP,CA1073,NA,CA3730,CA3731,NA,F,no,M,no,NA,NA,MX.OX|BX.RX,2010-S--24,2008,2008,NA,NA,10-10-10,10-10-10,NA,NA,NA,NA,NA,NA,NA,NA,0,8,03-12-10,12-12-10,NA,NA,NA,03-12-10,12-12-10,12-12-10,NA,03-12-10,9.8,23.1,8.5,03-12-10,9.5,23,8.5,NA,NA,NA,NA,23.1,03-12-10,8.755555556,03-12-10,30-10-10,24-11-10,30-10-10,NA,10-10-10,12-12-10,F,NA
2010,S,-28,KP,CA2690,CA1017,CA3741,CA3742,NA,F,no,M,no,NA,NA,BX.MX|OX.OX,2010-S--28,2009,2009,20-11-10,20-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,06-12-10,12-12-10,NA,NA,NA,06-12-10,12-12-10,12-12-10,NA,11-12-10,8.6,21.3,7,11-12-10,8.7,21.5,6.5,NA,NA,NA,NA,21.5,11-12-10,5.2,11-12-10,10-11-10,05-12-10,10-11-10,NA,20-11-10,12-12-10,F,M
2010,S,-30,KP,CA2724,CA2702,NA,NA,NA,F,no,M,no,NA,NA,MX.YX|BX.OX,2010-S--30,2010,2009,NA,NA,01-10-10,01-10-10,NA,NA,NA,NA,NA,NA,NA,NA,2,5,07-12-10,10-12-10,12-12-10,NA,NA,07-12-10,12-12-10,12-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01-10-10,10-12-10,F,M
